Time of Day,Temperature,Humidity,CO2_InfraredSensor,MetalOxideSensor_Unit1,MetalOxideSensor_Unit3,MetalOxideSensor_Unit4,CO_GasSensor,Session ID,HVAC Operation Mode,Ambient Light Level,Activity Level
afternoon,20.43,53.575,110.01524353283617,401.21402656778247,675.3475954868776,616.4255608784392,1.0,9385,ventilation_only,moderate,Moderate Activity
afternoon,22.5,51.23,180.9981094132777,409.1764127410668,632.1375597276071,572.030533178135,2.0,3074,off,very_dim,Low Activity
morning,19.97,55.22,121.15136485855048,470.4798601969952,689.0971000230605,627.7062573277082,1.0,9385,maintenance_mode,bright,Moderate Activity
morning,19.96,53.575,113.87951244967242,465.3428712805904,687.3273403739868,614.6887624992419,1.0,9385,cooling_active,bright,Moderate Activity
evening,22.04,47.28,123.73343257336556,470.4682886039224,705.6047431544531,648.1848615359019,1.0,2105,maintenance_mode,bright,High Activity
morning,19.9,51.175,113.90199334536568,481.3451341830473,679.6867638753295,618.4628488828422,1.0,2847,off,bright,Low Activity
morning,19.87,55.38,114.31544628854049,468.4100699520015,675.8446243606594,635.6368262787654,1.0,2847,eco_mode,moderate,Moderate Activity
morning,19.8,51.175,121.28462893265004,473.04926601140494,683.2914451915285,619.8659073340388,1.0,2847,off,very_bright,High Activity
morning,19.85,55.35,120.34682091056348,469.85899531345626,687.1542417183526,627.285458713035,1.0,2847,heating_active,dim,High Activity
morning,15.59,44.21,68.21118063241052,618.33633900798,771.338654963076,721.8628598010123,0.0,5820,eco_mode,very_bright,Moderate Activity
morning,19.8,51.175,119.94693120340068,468.0763531638741,684.5140047002725,617.5974065595045,1.0,2847,cooling_active,very_bright,Moderate Activity
morning,19.74,51.175,120.63566592541702,464.37785347354423,691.6859010710119,622.637466611659,1.0,2847,heating_active,bright,Moderate Activity
evening,25.25,46.88,116.13913425902751,437.16517596773446,659.8328891064035,587.4186682503546,1.0,4507,eco_mode,moderate,Low Activity
evening,22.08,45.32,122.4476068977016,472.8945396620176,800.7185023925856,600.776488301167,2.0,2679,cooling_active,bright,Low Activity
morning,19.65,55.75,117.1579044964863,480.69331653804926,687.7892748019757,623.3723564303743,1.0,2847,off,bright,Moderate Activity
morning,19.69,55.63,224.42399583881223,477.3104737990948,686.4533035629605,622.3597532495958,1.0,2847,cooling_active,dim,High Activity
morning,19.63,55.72,121.05855373277431,456.0603805119528,675.7229676659066,624.9996447039215,1.0,2847,eco_mode,very_bright,High Activity
morning,33.02282698285287,55.67,124.35959928342628,476.6688763776059,683.2829677385163,633.2036453240308,1.0,2847,cooling_active,very_bright,Moderate Activity
night,19.51,52.38,135.1873618755504,452.54897097636893,691.9976641409847,616.7887095216543,1.0,7963,heating_active,very_bright,Low Activity
afternoon,17.06,49.9,93.32761975183006,384.8161080880604,696.2321907613148,637.456359248101,2.0,5820,off,very_bright,Moderate Activity
afternoon,22.94,52.21,0.882622007693314,494.0799535756836,676.3076226804886,609.9077259529956,1.0,7058,off,moderate,Low Activity
evening,21.86,47.99,123.33242457920814,423.5710682878035,662.9631564755654,600.3526949397931,3.0,6431,eco_mode,very_bright,Low Activity
afternoon,23.94,48.83,105.90822692415904,392.01615678809264,636.4979475884002,578.3651143756433,2.0,4703,off,bright,Low Activity
morning,19.53,55.59,120.4405202652992,473.6520846436296,693.8471746787843,638.8931795077293,1.0,2847,heating_active,bright,High Activity
morning,18.86,57.38,199.414479612708,431.2926195338651,686.4701998805214,618.9406163836026,2.0,8649,heating_active,very_bright,Low Activity
morning,19.48,55.65,121.29530469112316,466.6822504040832,691.2817544764739,632.5809956293817,1.0,2847,heating_active,very_bright,High Activity
morning,19.48,55.68,124.95964363456709,476.1126964183069,689.6230928345337,629.219052692931,1.0,2847,off,very_bright,Moderate Activity
morning,19.46,55.69,117.5379594996132,485.0580975761694,691.7264687883152,633.7974874155118,1.0,2847,eco_mode,bright,Low Activity
evening,22.44,47.71,106.071581444147,494.0330743149021,695.1566667404454,625.7754263152829,1.0,4129,eco_mode,bright,Moderate Activity
morning,19.27,53.935,139.6738733051464,524.1001226480977,665.0487684152952,591.4700784786825,2.0,1458,off,bright,Low Activity
evening,23.79,52.34,113.58802668572922,481.77647079061234,671.2777113608619,600.7595722680891,1.0,3592,off,very_bright,Low Activity
morning,19.43,55.19,114.21930557444324,465.71176137910265,679.5737819572001,624.1674632435254,1.0,2847,ventilation_only,bright,High Activity
morning,19.49,51.175,114.0014352332529,469.26510083475137,885.3980718923654,622.1587239526104,1.0,2847,off,very_bright,High Activity
evening,19.925,46.95,169.015970478922,444.4457472234757,799.6377494561855,561.7009656590104,1.0,6847,eco_mode,bright,Moderate Activity
morning,19.47,55.04,116.59499101042742,463.554606837046,672.3914365417154,613.263866903183,1.0,2847,eco_mode,bright,High Activity
morning,20.09,56.44,125.3488334941757,430.0976762371942,648.1438840876573,601.4020346248424,2.0,9385,maintenance_mode,bright,Low Activity
morning,19.48,55.01,114.68334052702434,475.9284506770539,665.940221536858,600.1008736719183,2.0,2847,eco_mode,bright,Low Activity
morning,19.42,51.175,108.84929030914638,474.6113195656351,667.8342023797347,598.5085616229575,2.0,2847,off,bright,Low Activity
morning,19.48,55.16,113.04219660232152,462.2877180302754,664.556296614032,595.508482493501,2.0,2847,ventilation_only,bright,Low Activity
morning,19.39,55.16,109.6712318113566,464.71907209155296,666.3350278579554,601.9865423536519,2.0,2847,cooling_active,very_bright,Low Activity
morning,19.48,55.3,111.30358255529336,464.6769711554529,658.4142026622592,597.7619989772962,2.0,2847,eco_mode,bright,Low Activity
night,17.64,45.105000000000004,108.24749106611448,461.36438682893663,702.3996573280127,620.7310306995187,2.0,8052,heating_active,very_bright,Low Activity
morning,19.29,55.37,107.78065036415734,467.9295869216896,662.3021719370362,598.0488064899481,2.0,2847,off,bright,Low Activity
morning,19.48,54.85,104.67538433680306,482.9322059569835,658.36685984369,604.410071868556,2.0,2847,off,very_bright,Low Activity
morning,19.67,52.0,194.81285442491875,510.9457638329423,738.632683156263,671.9469448076364,1.0,3856,maintenance_mode,bright,Low Activity
morning,19.48,49.22,93.43597446259888,528.9841071843706,864.6238870772842,668.9226490377218,2.0,2847,off,moderate,Moderate Activity
evening,22.85,50.16,138.41754287958338,429.413818882132,661.1558278585634,574.5424577020414,2.0,1482,off,dim,Low Activity
morning,19.01,46.09,67.87728748642417,550.7941427318227,735.2093941115155,673.1648150015477,1.0,2847,eco_mode,very_bright,Low Activity
night,19.25,51.4,130.76126945774405,430.0701438128753,687.5653565272268,606.8121878774556,1.0,6847,eco_mode,bright,High Activity
morning,18.85,56.69,139.42682085064524,470.1048884944766,686.6408570159101,613.5645709023211,1.0,4507,eco_mode,dim,Moderate Activity
morning,18.77,51.175,73.33226324289814,567.2319888439785,746.7223151406,682.5908380875786,1.0,2847,off,moderate,Moderate Activity
evening,23.77,49.2,133.77607421622906,410.4395877974508,584.546514439398,519.9971868543194,1.0,3074,cooling_active,moderate,Low Activity
morning,18.69,43.13,63.5584831509824,578.3173782298414,754.7198219422635,689.6460845514658,0.0,2847,maintenance_mode,very_bright,Moderate Activity
morning,18.74,43.48,65.13728753928774,589.3038065743855,754.3884400006851,699.8628232671252,0.0,2847,ventilation_only,very_bright,Low Activity
morning,18.73,43.31,62.10438178370607,586.5469090210526,757.8314964869528,697.2429630949782,0.0,2847,off,very_bright,Low Activity
afternoon,20.79,53.54,140.08468771699458,477.0951596155451,658.4036958453377,585.5117313169421,2.0,7058,eco_mode,bright,Low Activity
evening,24.56,47.68,123.52392009479532,437.77327845202905,662.2585421575908,595.1097137129464,2.0,7395,cooling_active,very_bright,Low Activity
morning,20.19,54.445,120.2419624418612,478.4524243784651,657.6125539132499,583.3556099744089,2.0,3592,cooling_active,dim,Low Activity
morning,18.69,43.57,61.47558426175866,587.1423889113096,753.6220056668448,702.2140601432812,1.0,2847,ventilation_only,very_bright,Moderate Activity
evening,22.81,53.78,116.55955217851955,454.1457820355981,650.6327465954724,584.378911763662,2.0,5214,cooling_active,bright,Low Activity
morning,16.62,46.43,79.74888195442102,487.21735273995824,742.2710535483357,675.3818221318301,0.0,3418,eco_mode,bright,Moderate Activity
morning,18.84,43.69,56.4224528962454,612.3869846412704,758.4477802311866,689.2934672470548,0.0,2847,maintenance_mode,very_bright,Moderate Activity
morning,18.91,43.89,62.65725365782967,602.1153260017059,750.7300148047295,687.562978592277,0.0,2847,ventilation_only,very_bright,High Activity
morning,18.68,51.175,65.5621081348486,601.6185086544309,742.1662667758159,693.0413517214787,0.0,2847,ventilation_only,very_bright,Moderate Activity
morning,18.78,44.89,66.47401945946501,571.0327787974887,745.4032630426279,695.9262037498413,0.0,2847,cooling_active,moderate,Low Activity
morning,18.81,44.78,66.78807326533253,570.0168616723234,742.8345821749225,699.8967149880128,0.0,2847,maintenance_mode,bright,Moderate Activity
afternoon,20.57,54.445,66.38163756124372,552.1798297326507,725.0992443336523,666.1911689710234,0.0,3592,heating_active,bright,Low Activity
afternoon,18.83,44.69,68.47927375276984,588.9724701624442,752.1531091196407,695.2741865824396,0.0,2847,maintenance_mode,very_dim,Moderate Activity
afternoon,18.72,45.09,62.75745671102078,586.3626720812487,750.4831843912767,702.5823545616274,0.0,2847,heating_active,very_bright,Moderate Activity
afternoon,18.87,44.48,66.99407694302361,576.8222740086876,739.1430955121525,690.2186626463292,0.0,2847,ventilation_only,very_bright,Moderate Activity
morning,16.97,50.89,118.14419124532536,495.9136821093077,706.9784566967334,638.5604210992668,1.0,2679,ventilation_only,bright,Moderate Activity
night,18.52,52.22,119.17646298646734,473.90509473623104,710.9565927650826,650.7998289141079,1.0,1374,eco_mode,bright,Moderate Activity
afternoon,19.48,43.02,58.95954469031689,582.1429234119521,757.5347073977568,703.8460016301627,0.0,2847,heating_active,bright,Low Activity
afternoon,18.4,44.13,62.383572055158126,583.2155086851195,749.8528574004451,690.002663644016,0.0,2847,cooling_active,very_bright,Moderate Activity
night,21.08,45.84,109.48637668929942,459.2828115272864,678.765596221481,610.8821902049735,2.0,2679,eco_mode,very_bright,Moderate Activity
afternoon,18.46,51.175,60.67275570088177,578.4312696306858,750.7741454682309,709.5324541301756,0.0,2847,maintenance_mode,very_bright,High Activity
afternoon,18.51,44.31,62.66697387155837,597.6427378633128,747.2225869384911,693.609872416776,0.0,2847,heating_active,very_bright,Moderate Activity
afternoon,18.48,44.43,66.27257816715368,589.4123744829582,747.4195645709264,706.6938220429893,0.0,2847,ventilation_only,very_bright,Low Activity
afternoon,18.52,44.66,105.98040444040925,589.5036960628371,747.811897733967,692.525131134984,0.0,2847,off,very_bright,Low Activity
afternoon,18.61,51.175,64.23975641439314,575.8139164258545,751.4374642944139,685.2648669906587,0.0,2847,cooling_active,bright,Low Activity
afternoon,18.46,45.97,60.78149102559763,553.6001594971906,735.4285416596433,674.2937362120259,0.0,2847,maintenance_mode,very_bright,Moderate Activity
afternoon,18.41,47.1,72.50656325408576,569.1114445813489,730.4048649699429,664.248937525974,0.0,2847,ventilation_only,bright,Moderate Activity
afternoon,18.86,46.79,73.69026570488975,563.8301103516324,726.013540017208,658.6874469506378,1.0,2847,off,moderate,Moderate Activity
afternoon,18.91,45.68,74.88642500240901,564.6142665234427,744.350292877067,674.1034444400419,0.0,2847,off,very_bright,Low Activity
morning,19.44,54.11,101.9437590744172,425.25343483560425,669.8830244765883,582.9571666021666,1.0,6528,heating_active,very_bright,Low Activity
night,19.12,52.83,121.24156189839864,490.8119482991522,681.7991620617403,591.8048625671267,1.0,4129,maintenance_mode,bright,Low Activity
night,20.11,51.5,145.66148551683727,456.4015539702192,663.9021610726966,579.3421123707998,1.0,4507,eco_mode,very_bright,Low Activity
afternoon,19.48,47.9,72.02326121389369,538.1633953834898,731.8027068152752,650.4746262993898,0.0,2847,eco_mode,dim,High Activity
evening,19.08,53.32,84.04127317930458,432.6821845196427,704.480156395918,623.5037559862976,1.0,6528,heating_active,very_bright,High Activity
afternoon,18.46,48.77,77.16097576316267,537.6086009731877,716.8672885507802,655.4599331184919,0.0,2847,cooling_active,very_bright,Moderate Activity
afternoon,18.64,48.67,45.43720648804678,523.1594749068926,490.84904444778806,667.9876903965979,1.0,2847,heating_active,dim,Low Activity
afternoon,18.59,51.175,76.00401592757366,541.0798181467285,719.1664136201615,661.6965676906023,0.0,2847,cooling_active,dim,Low Activity
afternoon,18.67,49.39,78.22445994432168,516.2342690529246,717.9067404644992,661.2463062108784,0.0,2847,cooling_active,very_bright,Moderate Activity
afternoon,18.67,51.175,72.81046876020596,516.4862183847583,712.1986075734015,657.6678076256438,0.0,2847,heating_active,moderate,Low Activity
afternoon,18.83,49.53,77.45480351059746,510.9756242683159,513.6166552140654,654.6625082343658,0.0,2847,heating_active,very_bright,Low Activity
afternoon,18.75,51.175,85.26547060586388,504.0422290760239,712.943442492234,653.3028630688076,0.0,2847,ventilation_only,bright,Moderate Activity
afternoon,18.84,51.175,84.54590442201605,510.2936828719101,703.52695581882,655.0688663562254,0.0,2847,off,very_dim,Moderate Activity
afternoon,18.88,51.175,82.21670606516192,508.4134908084945,713.104884278791,652.3585226775543,0.0,2847,ventilation_only,very_bright,Low Activity
morning,20.79,52.49,106.08360513291582,487.1645207167092,659.3503209152143,593.4240576045373,2.0,7058,cooling_active,bright,Low Activity
afternoon,9.914772701520713,50.54,87.26618786026597,512.1740527798653,711.6634400540106,638.4708070418083,0.0,2847,eco_mode,bright,Moderate Activity
afternoon,19.46,53.67,85.77665270902703,395.6256953162744,692.5765991024306,619.7531897146735,1.0,7241,eco_mode,very_bright,Low Activity
afternoon,18.78,50.87,89.76048158307586,497.4747085960799,709.6105100872385,640.9292781200699,1.0,2847,cooling_active,dim,Moderate Activity
afternoon,18.8,50.96,85.58870061401217,496.09675456945126,696.801644152343,640.2502483401676,0.0,2847,maintenance_mode,very_bright,High Activity
afternoon,18.94,51.175,91.7172051972117,515.3891809322162,705.0189421038594,644.796575703817,1.0,2847,cooling_active,very_bright,Moderate Activity
afternoon,19.48,51.0,90.65195215113084,502.995779934566,533.3238363439335,644.216419771319,1.0,2847,cooling_active,very_bright,Low Activity
morning,21.05,53.31,233.68436222811215,480.3132377877354,671.9497189696415,593.1361581119413,2.0,7058,maintenance_mode,very_bright,Low Activity
afternoon,19.0,51.23,94.04312888538158,495.07869187589506,706.904355722283,648.2405648201552,1.0,2847,off,dim,Low Activity
afternoon,19.1,50.85,93.20575996928685,518.5602112376362,713.2070708468838,639.9277962530319,1.0,2847,heating_active,very_bright,Low Activity
afternoon,19.03,51.175,94.88837314740586,494.72177485028527,701.5780296749242,654.8507605372125,1.0,2847,eco_mode,dim,Low Activity
afternoon,33.547386255850064,54.59,125.2227707760072,437.7883120030569,619.3723332451333,555.0997246550746,2.0,7058,ventilation_only,moderate,Low Activity
afternoon,19.16,50.88,98.80759312643728,507.70787602611506,718.8135361366886,649.2722687173833,1.0,2847,maintenance_mode,bright,Moderate Activity
afternoon,19.02,51.175,102.47793143234972,510.95096543895846,704.3005226220281,647.3779514260191,1.0,2847,ventilation_only,moderate,Moderate Activity
afternoon,19.03,51.45,94.86049416969904,509.3103747938596,711.0548569870485,645.1269806135776,1.0,2847,cooling_active,dim,Low Activity
afternoon,19.3,54.11,93.9171263243942,462.3108004072452,681.7329198643001,603.8357435540701,1.0,6528,ventilation_only,bright,Low Activity
afternoon,19.08,51.42,96.3028504684553,501.1569677880268,714.77899416725,641.8854285923627,1.0,2847,heating_active,moderate,High Activity
afternoon,19.14,51.36,97.27519478596749,495.3784660474107,705.1880925746636,646.4879647247594,1.0,2847,cooling_active,bright,Low Activity
